model,gene,variable,statistic,estimate,pval,FDR,hgnc_symbol
lme,ENSG00000006128,median_cv_coverage,seeContrasts,seeContrasts,0.5793964947673743,0.7018856174141057,TAC1
lme,ENSG00000006194,Treatment,seeContrasts,seeContrasts,0.034184077896812444,0.06368030531732001,ZNF263
lme,ENSG00000006194,median_cv_coverage,seeContrasts,seeContrasts,9.156417874170478e-6,5.085584466635118e-5,ZNF263
lme,ENSG00000006210,Treatment,seeContrasts,seeContrasts,6.68931502344796e-14,7.699488717654609e-13,CX3CL1
lme,ENSG00000006210,median_cv_coverage,seeContrasts,seeContrasts,0.9682394467336424,0.9819610039619364,CX3CL1
lme,ENSG00000006282,Treatment,seeContrasts,seeContrasts,3.695316253692593e-4,0.001116455757787048,SPATA20
lme,ENSG00000006282,median_cv_coverage,seeContrasts,seeContrasts,0.00184299711577962,0.005945356950052,SPATA20
lme,ENSG00000006327,Treatment,seeContrasts,seeContrasts,2.240149295960569e-12,2.1688408308487384e-11,TNFRSF12A
lme,ENSG00000006327,median_cv_coverage,seeContrasts,seeContrasts,0.3602344498131391,0.5039797179575729,TNFRSF12A
lme,ENSG00000006432,Treatment,seeContrasts,seeContrasts,0.1578542286738804,0.2327574356243433,MAP3K9
lme,ENSG00000006432,median_cv_coverage,seeContrasts,seeContrasts,0.4788586797340441,0.6184804334629295,MAP3K9
lme,ENSG00000006451,Treatment,seeContrasts,seeContrasts,0.1658913668968625,0.24253493979080448,RALA
lme,ENSG00000006451,median_cv_coverage,seeContrasts,seeContrasts,0.0012716610435605808,0.004283677803193866,RALA
lme,ENSG00000006453,Treatment,seeContrasts,seeContrasts,2.9936442060159895e-4,9.198357810526627e-4,BAIAP2L1
lme,ENSG00000006453,median_cv_coverage,seeContrasts,seeContrasts,0.3491442192250884,0.49257978671516467,BAIAP2L1
lme,ENSG00000006459,Treatment,seeContrasts,seeContrasts,0.8781522120731031,0.9073574041862197,KDM7A
lme,ENSG00000006459,median_cv_coverage,seeContrasts,seeContrasts,1.4092807995175665e-8,1.3736170145787947e-7,KDM7A
lme,ENSG00000006468,Treatment,seeContrasts,seeContrasts,7.799368313284042e-4,0.002206376520707972,ETV1
lme,ENSG00000006468,median_cv_coverage,seeContrasts,seeContrasts,0.28998780775014305,0.42950056404855913,ETV1
lme,ENSG00000006530,Treatment,seeContrasts,seeContrasts,1.1349793542756278e-4,3.789217490090517e-4,AGK
lme,ENSG00000006530,median_cv_coverage,seeContrasts,seeContrasts,0.35844508356825705,0.502083879062222,AGK
lme,ENSG00000006534,Treatment,seeContrasts,seeContrasts,4.054350468418355e-6,1.7364715374564018e-5,ALDH3B1
lme,ENSG00000006534,median_cv_coverage,seeContrasts,seeContrasts,1.9194362895572322e-10,2.711587305327433e-9,ALDH3B1
lme,ENSG00000006555,Treatment,seeContrasts,seeContrasts,0.0010792020915669335,0.0029603151699526147,TTC22
lme,ENSG00000006555,median_cv_coverage,seeContrasts,seeContrasts,8.115181803032081e-7,5.6076540808354176e-6,TTC22
lme,ENSG00000006576,Treatment,seeContrasts,seeContrasts,1.9878312021530853e-4,6.325351256781181e-4,PHTF2
lme,ENSG00000006576,median_cv_coverage,seeContrasts,seeContrasts,0.23196406893326893,0.3628887140560099,PHTF2
lme,ENSG00000006607,Treatment,seeContrasts,seeContrasts,0.30134392981038555,0.39366159350894625,FARP2
lme,ENSG00000006607,median_cv_coverage,seeContrasts,seeContrasts,0.0028031512156510958,0.008603072812533665,FARP2
lme,ENSG00000006611,Treatment,seeContrasts,seeContrasts,7.322012473017852e-5,2.517208826632699e-4,USH1C
lme,ENSG00000006611,median_cv_coverage,seeContrasts,seeContrasts,0.0368025426560582,0.08092591180949929,USH1C
lme,ENSG00000006625,Treatment,seeContrasts,seeContrasts,0.16143953221328183,0.237318051835937,GGCT
lme,ENSG00000006625,median_cv_coverage,seeContrasts,seeContrasts,4.104827700134985e-22,3.3484868833870363e-20,GGCT
lme,ENSG00000006634,Treatment,seeContrasts,seeContrasts,0.06458302033294074,0.10954596976285863,DBF4
lme,ENSG00000006634,median_cv_coverage,seeContrasts,seeContrasts,9.792818027337446e-9,9.828035101631341e-8,DBF4
lme,ENSG00000006652,Treatment,seeContrasts,seeContrasts,9.40520544551873e-4,0.0026082392437563884,IFRD1
lme,ENSG00000006652,median_cv_coverage,seeContrasts,seeContrasts,0.0011592024390326566,0.003943420273244754,IFRD1
lme,ENSG00000006695,Treatment,seeContrasts,seeContrasts,0.5857130330509007,0.6646622563765865,COX10
lme,ENSG00000006695,median_cv_coverage,seeContrasts,seeContrasts,0.06095200090130669,0.12333872511223805,COX10
lme,ENSG00000006704,Treatment,seeContrasts,seeContrasts,0.02663976071212894,0.051265264172252,GTF2IRD1
lme,ENSG00000006704,median_cv_coverage,seeContrasts,seeContrasts,0.006706776583044912,0.01861212405905363,GTF2IRD1
lme,ENSG00000006712,Treatment,seeContrasts,seeContrasts,0.011294459474458257,0.02431465243743504,PAF1
lme,ENSG00000006712,median_cv_coverage,seeContrasts,seeContrasts,1.2713093010814183e-12,2.606020238698727e-11,PAF1
lme,ENSG00000006715,Treatment,seeContrasts,seeContrasts,9.872296962114568e-5,3.320757618446954e-4,VPS41
lme,ENSG00000006715,median_cv_coverage,seeContrasts,seeContrasts,1.0085332084537343e-4,4.403278029537846e-4,VPS41
lme,ENSG00000006740,Treatment,seeContrasts,seeContrasts,1.5212340783669765e-4,4.952572755747747e-4,ARHGAP44
lme,ENSG00000006740,median_cv_coverage,seeContrasts,seeContrasts,0.7495543271832446,0.834779855947901,ARHGAP44
lme,ENSG00000006744,Treatment,seeContrasts,seeContrasts,4.73595631284779e-7,2.3130137263883876e-6,ELAC2
lme,ENSG00000006744,median_cv_coverage,seeContrasts,seeContrasts,0.0012335318409383773,0.0041651010388042385,ELAC2
lme,ENSG00000006747,Treatment,seeContrasts,seeContrasts,9.860608140323856e-7,4.594396417344217e-6,SCIN
lme,ENSG00000006747,median_cv_coverage,seeContrasts,seeContrasts,0.034917594792290944,0.07742322001128688,SCIN
lme,ENSG00000006756,Treatment,seeContrasts,seeContrasts,6.560683129555901e-5,2.2766314690629517e-4,ARSD
lme,ENSG00000006756,median_cv_coverage,seeContrasts,seeContrasts,0.004377048646427134,0.01278239633169018,ARSD
lme,ENSG00000006757,Treatment,seeContrasts,seeContrasts,1.4731158359621643e-30,7.122447903541078e-29,PNPLA4
lme,ENSG00000006757,median_cv_coverage,seeContrasts,seeContrasts,0.6426320657576732,0.7538049015564713,PNPLA4
lme,ENSG00000006788,Treatment,seeContrasts,seeContrasts,0.6069006617233985,0.6827686619513568,MYH13
lme,ENSG00000006788,median_cv_coverage,seeContrasts,seeContrasts,0.16546206184050094,0.27816582304976206,MYH13
lme,ENSG00000006831,Treatment,seeContrasts,seeContrasts,0.6526362408598136,0.7222404816583453,ADIPOR2
lme,ENSG00000006831,median_cv_coverage,seeContrasts,seeContrasts,0.21880689403591852,0.34680761891484213,ADIPOR2
lme,ENSG00000006837,Treatment,seeContrasts,seeContrasts,0.14220533355658588,0.2131399813973163,CDKL3
lme,ENSG00000006837,median_cv_coverage,seeContrasts,seeContrasts,0.06452565984032546,0.12967904877827632,CDKL3
lme,ENSG00000007001,Treatment,seeContrasts,seeContrasts,0.3332321106529803,0.426961190830202,UPP2
lme,ENSG00000007001,median_cv_coverage,seeContrasts,seeContrasts,0.9864661611624438,0.9915777077795257,UPP2
lme,ENSG00000007038,Treatment,seeContrasts,seeContrasts,0.6135893684527239,0.6881735940194232,PRSS21
lme,ENSG00000007038,median_cv_coverage,seeContrasts,seeContrasts,0.30413002606251005,0.4453052581531984,PRSS21
lme,ENSG00000007047,Treatment,seeContrasts,seeContrasts,0.3711791122942385,0.4652021855707888,MARK4
lme,ENSG00000007047,median_cv_coverage,seeContrasts,seeContrasts,0.5733274845072324,0.697401567336281,MARK4
lme,ENSG00000007062,Treatment,seeContrasts,seeContrasts,0.4858952006812786,0.5739740796997698,PROM1
lme,ENSG00000007062,median_cv_coverage,seeContrasts,seeContrasts,0.02503940821968308,0.05826534033798987,PROM1
lme,ENSG00000007080,Treatment,seeContrasts,seeContrasts,0.017625653950762602,0.03592200863482136,CCDC124
lme,ENSG00000007080,median_cv_coverage,seeContrasts,seeContrasts,1.819230959498936e-7,1.4283567064535821e-6,CCDC124
lme,ENSG00000007168,Treatment,seeContrasts,seeContrasts,0.0519115150785171,0.09115315932817877,PAFAH1B1
lme,ENSG00000007168,median_cv_coverage,seeContrasts,seeContrasts,7.83312381485769e-4,0.002763395442957225,PAFAH1B1
lme,ENSG00000007171,Treatment,seeContrasts,seeContrasts,0.009680675257332735,0.021202051675394715,NOS2
lme,ENSG00000007171,median_cv_coverage,seeContrasts,seeContrasts,0.4908914161726558,0.6300314472372468,NOS2
lme,ENSG00000007174,Treatment,seeContrasts,seeContrasts,2.3564991250679776e-19,4.691468283160991e-18,DNAH9
lme,ENSG00000007174,median_cv_coverage,seeContrasts,seeContrasts,0.07092854072470062,0.14038326456486408,DNAH9
lme,ENSG00000007202,Treatment,seeContrasts,seeContrasts,4.697364151277639e-16,6.805188666154226e-15,BLTP2
lme,ENSG00000007202,median_cv_coverage,seeContrasts,seeContrasts,1.2530706313432341e-5,6.754522037538742e-5,BLTP2
lme,ENSG00000007216,Treatment,seeContrasts,seeContrasts,2.738686633492838e-4,8.464015597235393e-4,SLC13A2
lme,ENSG00000007216,median_cv_coverage,seeContrasts,seeContrasts,0.5448374414310283,0.6743486757581206,SLC13A2
lme,ENSG00000007237,Treatment,seeContrasts,seeContrasts,0.059855185837490936,0.10277595435200435,GAS7
lme,ENSG00000007237,median_cv_coverage,seeContrasts,seeContrasts,5.745488382838043e-4,0.002090427349172112,GAS7
lme,ENSG00000007255,Treatment,seeContrasts,seeContrasts,5.975723755885835e-5,2.0859301686389285e-4,TRAPPC6A
lme,ENSG00000007255,median_cv_coverage,seeContrasts,seeContrasts,0.001905754871499136,0.0061143289110400885,TRAPPC6A
lme,ENSG00000007264,Treatment,seeContrasts,seeContrasts,2.10255924543e-5,7.974585101825229e-5,MATK
lme,ENSG00000007264,median_cv_coverage,seeContrasts,seeContrasts,0.054412403942926915,0.11235996044519513,MATK
lme,ENSG00000007306,Treatment,seeContrasts,seeContrasts,4.921248344957513e-10,3.6141411552741996e-9,CEACAM7
lme,ENSG00000007306,median_cv_coverage,seeContrasts,seeContrasts,0.5485210398090103,0.6774846013077046,CEACAM7
lme,ENSG00000007341,Treatment,seeContrasts,seeContrasts,0.19664316785479152,0.2784407042074211,ST7L
lme,ENSG00000007341,median_cv_coverage,seeContrasts,seeContrasts,0.0032302709606242515,0.009757675687552215,ST7L
lme,ENSG00000007376,Treatment,seeContrasts,seeContrasts,0.003636486413118042,0.008896584031600844,RPUSD1
lme,ENSG00000007376,median_cv_coverage,seeContrasts,seeContrasts,2.2617290016382467e-8,2.1338863125183625e-7,RPUSD1
lme,ENSG00000007384,Treatment,seeContrasts,seeContrasts,0.047785692468248084,0.08485454455150952,RHBDF1
lme,ENSG00000007384,median_cv_coverage,seeContrasts,seeContrasts,0.06848620016801454,0.13627845710190234,RHBDF1
lme,ENSG00000007392,Treatment,seeContrasts,seeContrasts,0.14713894867713295,0.2191926631023744,LUC7L
lme,ENSG00000007392,median_cv_coverage,seeContrasts,seeContrasts,0.015104566210536914,0.037700978300801935,LUC7L
lme,ENSG00000007402,Treatment,seeContrasts,seeContrasts,0.506504856337319,0.5925608403813608,CACNA2D2
lme,ENSG00000007402,median_cv_coverage,seeContrasts,seeContrasts,0.37525620723495434,0.5194039066000775,CACNA2D2
lme,ENSG00000007516,Treatment,seeContrasts,seeContrasts,4.1939346847839506e-15,5.4952981079784434e-14,BAIAP3
lme,ENSG00000007516,median_cv_coverage,seeContrasts,seeContrasts,5.291901143736037e-5,2.4712250934486697e-4,BAIAP3
lme,ENSG00000007520,Treatment,seeContrasts,seeContrasts,0.009737211916123444,0.021320004122474277,TSR3
lme,ENSG00000007520,median_cv_coverage,seeContrasts,seeContrasts,1.467755382715315e-6,9.647762344153932e-6,TSR3
lme,ENSG00000007541,Treatment,seeContrasts,seeContrasts,0.10281241342478868,0.16261679032993076,PIGQ
lme,ENSG00000007541,median_cv_coverage,seeContrasts,seeContrasts,8.139670834490396e-5,3.641106410692878e-4,PIGQ
lme,ENSG00000007545,Treatment,seeContrasts,seeContrasts,0.5571041636792533,0.6393835448517953,CRAMP1
lme,ENSG00000007545,median_cv_coverage,seeContrasts,seeContrasts,0.30088894810835687,0.4416980894757874,CRAMP1
lme,ENSG00000007866,Treatment,seeContrasts,seeContrasts,0.7186207315623894,0.777943376681838,TEAD3
lme,ENSG00000007866,median_cv_coverage,seeContrasts,seeContrasts,0.03309388183877589,0.07407125065560828,TEAD3
lme,ENSG00000007908,Treatment,seeContrasts,seeContrasts,0.6387943108801435,0.7108050196973905,SELE
lme,ENSG00000007908,median_cv_coverage,seeContrasts,seeContrasts,0.30737166090765433,0.4488534848120864,SELE
lme,ENSG00000007923,Treatment,seeContrasts,seeContrasts,4.091455840545056e-4,0.0012256645584849378,DNAJC11
lme,ENSG00000007923,median_cv_coverage,seeContrasts,seeContrasts,1.0728303119115272e-7,8.869808613085584e-7,DNAJC11
lme,ENSG00000007933,Treatment,seeContrasts,seeContrasts,2.968157576994203e-12,2.825522595885505e-11,FMO3
lme,ENSG00000007933,median_cv_coverage,seeContrasts,seeContrasts,0.7991212189587482,0.8710766278336742,FMO3
lme,ENSG00000007944,Treatment,seeContrasts,seeContrasts,0.0541113062235426,0.09435963035495419,MYLIP
lme,ENSG00000007944,median_cv_coverage,seeContrasts,seeContrasts,0.0028700004560437936,0.008782819787281383,MYLIP
lme,ENSG00000007952,Treatment,seeContrasts,seeContrasts,1.2357700564385118e-6,5.6961443893849345e-6,NOX1
lme,ENSG00000007952,median_cv_coverage,seeContrasts,seeContrasts,0.19195931292628826,0.3131791580224069,NOX1
lme,ENSG00000007968,Treatment,seeContrasts,seeContrasts,0.003559806873884131,0.008726436730293554,E2F2
lme,ENSG00000007968,median_cv_coverage,seeContrasts,seeContrasts,0.4019112256165345,0.5458210420799294,E2F2
lme,ENSG00000008018,Treatment,seeContrasts,seeContrasts,5.27460990219562e-5,1.8579100911033156e-4,PSMB1
lme,ENSG00000008018,median_cv_coverage,seeContrasts,seeContrasts,0.06402807739812168,0.1288255283546574,PSMB1
lme,ENSG00000008056,Treatment,seeContrasts,seeContrasts,0.4429734842835113,0.534707786803598,SYN1
lme,ENSG00000008056,median_cv_coverage,seeContrasts,seeContrasts,0.5451025975351205,0.6744669429831333,SYN1
lme,ENSG00000008083,Treatment,seeContrasts,seeContrasts,0.27614868126314196,0.36693878936173596,JARID2
lme,ENSG00000008083,median_cv_coverage,seeContrasts,seeContrasts,0.17759656896024353,0.2943964800386196,JARID2
lme,ENSG00000008086,Treatment,seeContrasts,seeContrasts,0.03312337058496019,0.06203855597491602,CDKL5
lme,ENSG00000008086,median_cv_coverage,seeContrasts,seeContrasts,0.012773979146008354,0.03267007514151832,CDKL5
lme,ENSG00000008128,Treatment,seeContrasts,seeContrasts,0.167548004137364,0.2442659794531252,CDK11A
lme,ENSG00000008128,median_cv_coverage,seeContrasts,seeContrasts,0.9460585678700558,0.9696490746848568,CDK11A
lme,ENSG00000008130,Treatment,seeContrasts,seeContrasts,2.648078436646773e-19,5.232668781582636e-18,NADK
lme,ENSG00000008130,median_cv_coverage,seeContrasts,seeContrasts,0.1306457796791995,0.23096048203567754,NADK
lme,ENSG00000008226,Treatment,seeContrasts,seeContrasts,1.3934175371024906e-13,1.543530136677529e-12,DLEC1
lme,ENSG00000008226,median_cv_coverage,seeContrasts,seeContrasts,0.0021435467427854535,0.006780325436377607,DLEC1
lme,ENSG00000008256,Treatment,seeContrasts,seeContrasts,0.02878794892200859,0.05486161537107831,CYTH3
lme,ENSG00000008256,median_cv_coverage,seeContrasts,seeContrasts,2.7755264430055136e-4,0.0010890552325823557,CYTH3
lme,ENSG00000008277,Treatment,seeContrasts,seeContrasts,0.06517928888109457,0.11036905985007148,ADAM22
lme,ENSG00000008277,median_cv_coverage,seeContrasts,seeContrasts,0.946122840259288,0.969652472134817,ADAM22
lme,ENSG00000008282,Treatment,seeContrasts,seeContrasts,0.19793914545322258,0.28005140858528965,SYPL1
lme,ENSG00000008282,median_cv_coverage,seeContrasts,seeContrasts,1.1700014445151127e-12,2.4108724966692728e-11,SYPL1
lme,ENSG00000008283,Treatment,seeContrasts,seeContrasts,3.3420190034057075e-5,1.2207002591773729e-4,CYB561
lme,ENSG00000008283,median_cv_coverage,seeContrasts,seeContrasts,5.988709572186288e-6,3.4428045957631834e-5,CYB561
lme,ENSG00000008294,Treatment,seeContrasts,seeContrasts,2.1894525163391583e-8,1.293264804211177e-7,SPAG9
lme,ENSG00000008294,median_cv_coverage,seeContrasts,seeContrasts,0.061376611289122605,0.12408715757194627,SPAG9
lme,ENSG00000008300,Treatment,seeContrasts,seeContrasts,0.013046306343105538,0.027596754654226032,CELSR3
lme,ENSG00000008300,median_cv_coverage,seeContrasts,seeContrasts,0.551313625320007,0.6797198758305187,CELSR3
lme,ENSG00000008311,Treatment,seeContrasts,seeContrasts,3.098148505436794e-6,1.3476141174728762e-5,AASS
lme,ENSG00000008311,median_cv_coverage,seeContrasts,seeContrasts,0.8757271106945214,0.9228959288338248,AASS
lme,ENSG00000008323,Treatment,seeContrasts,seeContrasts,5.200301573772422e-8,2.9239794852197904e-7,PLEKHG6
lme,ENSG00000008323,median_cv_coverage,seeContrasts,seeContrasts,0.20086860067993317,0.3241571300614484,PLEKHG6
lme,ENSG00000008324,Treatment,seeContrasts,seeContrasts,0.11800715424935902,0.1827789486508816,SS18L2
lme,ENSG00000008324,median_cv_coverage,seeContrasts,seeContrasts,1.5016086858457467e-4,6.27425515254749e-4,SS18L2
lme,ENSG00000008382,Treatment,seeContrasts,seeContrasts,0.9049653186072455,0.9265162723231933,MPND
lme,ENSG00000008382,median_cv_coverage,seeContrasts,seeContrasts,0.0018441681584996615,0.005946722663136857,MPND
lme,ENSG00000008394,Treatment,seeContrasts,seeContrasts,4.521665422875527e-7,2.2158389365890634e-6,MGST1
lme,ENSG00000008394,median_cv_coverage,seeContrasts,seeContrasts,0.24327184301135857,0.3755556295401476,MGST1
lme,ENSG00000008405,Treatment,seeContrasts,seeContrasts,1.5269702605822066e-9,1.0602145759529096e-8,CRY1
lme,ENSG00000008405,median_cv_coverage,seeContrasts,seeContrasts,7.615227321078661e-5,3.435267771543877e-4,CRY1
lme,ENSG00000008441,Treatment,seeContrasts,seeContrasts,0.20662000679663844,0.2900118634178177,NFIX
lme,ENSG00000008441,median_cv_coverage,seeContrasts,seeContrasts,0.8924853119289367,0.9336290843649608,NFIX
lme,ENSG00000008513,Treatment,seeContrasts,seeContrasts,4.263516167762699e-5,1.521987245973996e-4,ST3GAL1
lme,ENSG00000008513,median_cv_coverage,seeContrasts,seeContrasts,0.43547191470360724,0.5784483579372853,ST3GAL1
lme,ENSG00000008516,Treatment,seeContrasts,seeContrasts,0.5301780702205297,0.6146896911806098,MMP25
lme,ENSG00000008516,median_cv_coverage,seeContrasts,seeContrasts,0.5235630333320831,0.657332392618621,MMP25
lme,ENSG00000008517,Treatment,seeContrasts,seeContrasts,1.3093287394365161e-11,1.1577260843922547e-10,IL32
lme,ENSG00000008517,median_cv_coverage,seeContrasts,seeContrasts,0.7605133016811105,0.8425605996546474,IL32
lme,ENSG00000008710,Treatment,seeContrasts,seeContrasts,0.7124570603508734,0.773481740308582,PKD1
lme,ENSG00000008710,median_cv_coverage,seeContrasts,seeContrasts,0.15270512182842488,0.2614444487057103,PKD1
lme,ENSG00000008735,Treatment,seeContrasts,seeContrasts,0.0010608654685365536,0.0029130307281220362,MAPK8IP2
lme,ENSG00000008735,median_cv_coverage,seeContrasts,seeContrasts,0.5699235237589395,0.6946420575000728,MAPK8IP2
lme,ENSG00000008838,Treatment,seeContrasts,seeContrasts,3.761758200762442e-15,4.949403449092487e-14,MED24
lme,ENSG00000008838,median_cv_coverage,seeContrasts,seeContrasts,0.1241861239774597,0.22205807937381425,MED24
lme,ENSG00000008853,Treatment,seeContrasts,seeContrasts,0.04463152813844107,0.07994974302907457,RHOBTB2
lme,ENSG00000008853,median_cv_coverage,seeContrasts,seeContrasts,8.781501608502194e-5,3.894266687662236e-4,RHOBTB2
lme,ENSG00000008869,Treatment,seeContrasts,seeContrasts,5.845001932411619e-12,5.368155065754712e-11,HEATR5B
lme,ENSG00000008869,median_cv_coverage,seeContrasts,seeContrasts,0.5093451465585663,0.6457442612821482,HEATR5B
lme,ENSG00000008952,Treatment,seeContrasts,seeContrasts,0.0711158099151037,0.11905476143077103,SEC62
lme,ENSG00000008952,median_cv_coverage,seeContrasts,seeContrasts,1.0709699375039779e-4,4.638148324496536e-4,SEC62
lme,ENSG00000008988,Treatment,seeContrasts,seeContrasts,4.479156367604467e-17,7.16079802406877e-16,RPS20
lme,ENSG00000008988,median_cv_coverage,seeContrasts,seeContrasts,0.06749173215273148,0.13465332790085283,RPS20
lme,ENSG00000009307,Treatment,seeContrasts,seeContrasts,8.248310309267856e-10,5.881034159100125e-9,CSDE1
lme,ENSG00000009307,median_cv_coverage,seeContrasts,seeContrasts,6.086612171613372e-36,2.6894372170514975e-33,CSDE1
